256 256 6.3188 6.3188 6.3188
   67.0000    1.0000    5.7562    3.0209    0.1790
   68.0000    1.0000    3.7901    4.9769    3.1102
   69.0000    1.0000    3.8725    2.4728    0.7161
   70.0000    1.0000    4.8912    4.6381    3.1175
   71.0000    1.0000    5.5456    1.9587    0.1047
   72.0000    1.0000    0.1628    1.5001    4.6539
   73.0000    1.0000    5.4944    0.9764    0.9924
   74.0000    1.0000    1.9652    3.7837    6.1205
   75.0000    1.0000    4.7949    5.3196    0.5317
   76.0000    1.0000    3.9751    0.5010    2.2485
   77.0000    1.0000    1.9460    3.2322    0.7360
   78.0000    1.0000    2.6927    5.0960    3.2950
   79.0000    1.0000    5.1998    2.9163    2.0394
   80.0000    1.0000    2.2493    0.2911    1.3509
   81.0000    1.0000    0.8649    2.9407    1.8206
   82.0000    1.0000    3.1134    4.1449    3.2779
   83.0000    1.0000    1.4245    0.1363    3.9967
   84.0000    1.0000    1.2354    1.1786    3.0202
   85.0000    1.0000    2.6563    1.2417    1.2894
   86.0000    1.0000    1.9208    5.3983    5.2116
   87.0000    1.0000    5.4534    5.6715    6.0874
   88.0000    1.0000    0.2799    4.6113    2.5685
   89.0000    1.0000    3.4152    2.3003    4.2992
   90.0000    1.0000    0.2360    0.4655    5.6301
   91.0000    1.0000    3.5663    0.2360    4.1238
   92.0000    1.0000    6.2282    0.3736    2.4564
   93.0000    1.0000    3.4233    6.2530    6.0454
   94.0000    1.0000    4.5685    2.4609    2.7573
   95.0000    1.0000    5.8112    4.8777    5.3133
   96.0000    1.0000    5.2361    2.5451    3.6194
   97.0000    1.0000    4.7619    2.6777    0.2141
   98.0000    1.0000    0.7853    5.0449    3.4313
   99.0000    1.0000    4.2597    3.7726    5.6012
  100.0000    1.0000    4.2006    4.4510    2.2558
  101.0000    1.0000    0.9511    3.5258    0.9012
  102.0000    1.0000    1.7037    6.1929    2.2275
  103.0000    1.0000    1.4207    1.9340    6.2272
  104.0000    1.0000    5.7347    3.9505    5.9116
  105.0000    1.0000    2.3741    1.5400    5.9517
  106.0000    1.0000    6.0076    3.2676    3.9129
  107.0000    1.0000    1.4983    3.5970    3.5568
  108.0000    1.0000    0.5009    5.9957    3.7988
  109.0000    1.0000    3.8942    1.9165    5.2244
  110.0000    1.0000    6.1048    1.2966    1.9670
  111.0000    1.0000    1.2526    6.0637    5.7995
  112.0000    1.0000    5.7824    6.2771    1.3459
  113.0000    1.0000    4.7239    4.3086    1.1963
  114.0000    1.0000    4.2470    3.8600    4.4479
  115.0000    1.0000    0.0451    5.6773    2.8578
  116.0000    1.0000    5.0744    3.1053    4.5257
  117.0000    1.0000    6.1768    1.8085    1.0074
  118.0000    1.0000    2.4053    5.8972    5.9942
  119.0000    1.0000    4.5167    3.2478    1.1571
  120.0000    1.0000    0.8481    1.4438    0.6921
  121.0000    1.0000    0.5813    3.4834    2.6830
  122.0000    1.0000    3.2148    1.3285    3.8593
  123.0000    1.0000    1.4163    2.8647    4.4473
  124.0000    1.0000    3.4101    4.3605    5.8739
  125.0000    1.0000    4.0012    4.6236    0.4288
  126.0000    1.0000    4.5935    0.2232    4.7836
  127.0000    1.0000    0.7846    4.6258    4.4531
  128.0000    1.0000    6.0226    4.8543    3.5051
  129.0000    1.0000    3.0675    5.2024    5.3327
  130.0000    1.0000    4.2354    1.7884    6.2202
  131.0000    1.0000    2.4893    3.2695    3.2972
  132.0000    1.0000    3.5022    5.9056    1.9017
  133.0000    1.0000    1.5886    3.9750    4.5571
  134.0000    1.0000    1.4531    5.7952    1.2743
  135.0000    1.0000    5.9741    2.9204    2.8777
  136.0000    1.0000    1.6323    3.7351    1.7202
  137.0000    1.0000    6.2762    1.1801    0.1520
  138.0000    1.0000    3.4199    1.1918    5.9121
  139.0000    1.0000    0.4631    4.0451    3.5659
  140.0000    1.0000    4.1713    5.1667    1.4548
  141.0000    1.0000    3.5623    2.2802    2.3726
  142.0000    1.0000    4.4580    1.0296    5.4885
  143.0000    1.0000    2.2241    3.3181    5.1939
  144.0000    1.0000    5.6190    4.9367    2.4454
  145.0000    1.0000    3.1345    4.9296    2.2544
  146.0000    1.0000    0.2743    3.2855    5.9387
  147.0000    1.0000    3.8804    5.7711    4.9265
  148.0000    1.0000    0.4903    5.9826    0.8865
  149.0000    1.0000    4.9312    0.0672    0.6139
  150.0000    1.0000    3.9058    2.8071    5.9295
  151.0000    1.0000    3.6538    1.4117    1.7555
  152.0000    1.0000    2.6665    5.9503    2.6821
  153.0000    1.0000    0.8649    1.8800    3.7053
  154.0000    1.0000    0.6001    3.5611    4.4958
  155.0000    1.0000    5.9633    4.4571    1.4770
  156.0000    1.0000    0.6803    2.9314    3.5959
  157.0000    1.0000    1.6254    3.1033    2.6018
  158.0000    1.0000    1.6566    1.6045    1.4277
  159.0000    1.0000    0.8507    2.4875    5.4701
  160.0000    1.0000    2.2451    4.8039    6.0782
  161.0000    1.0000    2.1646    5.2477    0.7052
  162.0000    1.0000    2.8226    6.0870    4.8306
  163.0000    1.0000    5.6324    2.1673    4.5698
  164.0000    1.0000    2.9824    3.4089    6.0026
  165.0000    1.0000    1.1738    2.4406    0.8977
  166.0000    1.0000    1.4103    4.5134    5.4567
  167.0000    1.0000    0.1094    2.8783    1.0236
  168.0000    1.0000    0.6230    1.4685    5.6659
  169.0000    1.0000    3.4054    5.5097    3.9900
  170.0000    1.0000    4.8430    3.7409    0.2066
  171.0000    1.0000    4.1135    1.1506    4.4153
  172.0000    1.0000    1.7755    0.0154    0.4020
  173.0000    1.0000    0.6185    5.2096    5.3745
  174.0000    1.0000    5.1736    1.1852    4.6904
  175.0000    1.0000    4.5328         0    5.8753
  176.0000    1.0000    0.9883    5.3956    2.4159
  177.0000    1.0000    2.5993    0.5499    5.5781
  178.0000    1.0000    4.2940    2.9523    3.7815
  179.0000    1.0000    4.4727    1.4141    2.5319
  180.0000    1.0000    3.0077    1.4161    4.9388
  181.0000    1.0000    0.3182    2.5494    4.5485
  182.0000    1.0000    1.9617    1.2093    5.0064
  183.0000    1.0000    5.5449    1.9542    2.7557
  184.0000    1.0000    5.1807    1.7125    1.7708
  185.0000    1.0000    4.5735    6.1415    1.6114
  186.0000    1.0000    3.3671    4.5039    4.3751
  187.0000    1.0000    0.5596    0.7917    3.8213
  188.0000    1.0000    5.4331    0.3814    5.4542
  189.0000    1.0000    2.5556    1.8125    2.2305
  190.0000    1.0000    2.5103    0.6552    4.2731
  191.0000    1.0000    4.4259    5.9156    3.8875
  192.0000    1.0000    5.2403    5.2677    1.5074
  193.0000    1.0000    2.8154    4.1756    0.5280
  194.0000    1.0000    5.9985    3.3453    5.0211
  195.0000    1.0000    1.8980    0.9368    2.1978
  196.0000    1.0000    5.5094    3.5686    1.0939
  197.0000    1.0000    4.9707    2.0336    5.4529
  198.0000    1.0000    3.4329    0.4532    1.2195
  199.0000    1.0000    2.4564    5.0723    4.3536
  200.0000    1.0000    3.1497    5.2344    0.0971
  201.0000    1.0000    4.7348    0.1168    2.8916
  202.0000    1.0000    0.2877    5.8184    6.1834
  203.0000    1.0000    2.8897    2.2741    3.2954
  204.0000    1.0000    0.9210    4.1003    6.3013
  205.0000    1.0000    4.9160    5.5371    5.1699
  206.0000    1.0000    4.0732    2.9247    4.8949
  207.0000    1.0000    1.2519    0.5627    1.2268
  208.0000    1.0000    1.9557    0.3894    3.1274
  209.0000    1.0000    5.1846    0.6334    1.9681
  210.0000    1.0000    3.5607    3.0740    1.5707
  211.0000    1.0000    1.2089    3.0030    0.0112
  212.0000    1.0000    1.1639    1.8426    4.7062
  213.0000    1.0000    5.4995    4.5165    0.4929
  214.0000    1.0000    3.2940    3.6528    5.0308
  215.0000    1.0000    3.5398    1.4581    0.6970
  216.0000    1.0000    2.4836    2.8800    4.2837
  217.0000    1.0000    2.3465    1.8529    4.2094
  218.0000    1.0000    3.0244    2.2186    1.3791
  219.0000    1.0000    1.9644    2.6319    1.6255
  220.0000    1.0000    5.2983    4.9765    4.3210
  221.0000    1.0000    4.7118    1.7325    0.8108
  222.0000    1.0000    5.4362    0.9271    2.9212
  223.0000    1.0000    2.3928    4.5519    1.5524
  224.0000    1.0000    6.0825    4.2465    4.4235
  225.0000    1.0000    5.1147    0.9726         0
  226.0000    1.0000    0.0401    5.4015    1.7637
  227.0000    1.0000    1.8150    0.1256    4.9745
  228.0000    1.0000    0.3479    2.2677    0.1277
  229.0000    1.0000    2.4665    5.6331    1.6744
  230.0000    1.0000    0.0322    3.8850    0.5399
  231.0000    1.0000    4.9895    0.5283    3.8484
  232.0000    1.0000    6.0525    2.4115    5.5509
  233.0000    1.0000    2.0251    5.0599    2.4576
  234.0000    1.0000    0.6199    4.0741    1.7304
  235.0000    1.0000    1.9965    2.2664    5.1789
  236.0000    1.0000    0.8854    0.1520    2.9266
  237.0000    1.0000    0.3405    4.1785    5.3530
  238.0000    1.0000    1.3693    4.8040    1.6237
  239.0000    1.0000    2.4505    6.0152    3.8190
  240.0000    1.0000    2.2976    4.0138    2.5422
  241.0000    1.0000         0    5.3204    4.4221
  242.0000    1.0000    6.2022    2.1801    3.6220
  243.0000    1.0000    0.9627    0.8010    4.8533
  244.0000    1.0000    5.4638    6.0282    4.3562
  245.0000    1.0000    1.7739    2.4297    3.4652
  246.0000    1.0000    4.0641    0.8100    3.3583
  247.0000    1.0000    1.4263    5.4410    4.2692
  248.0000    1.0000    1.8546    1.0924    0.5058
  249.0000    1.0000    0.0657    4.7829    6.2327
  250.0000    1.0000    3.9261    1.9814    3.4216
  251.0000    1.0000    3.3448    1.3364    2.7777
  252.0000    1.0000    2.9459    2.9788    0.6390
  253.0000    1.0000    0.5496    4.8200    0.8991
  254.0000    1.0000    4.5307    5.4597    2.4659
  255.0000    1.0000    0.2024    0.7115    1.1635
  256.0000    1.0000    4.8719    1.5481    3.5680
